vehicle_id,Body_Type,Global_Sales_Sub-Segment,Brand,Nameplate,Driven_Wheels,Transmission,Turbo,Fuel_Type,PropSysDesign,Plugin,Registration_Type,Generation_Year,Length,Height,Width,Engine_KW,No_of_Gears,Curb_Weight,CO2,Fuel_cons_combined,date,country_name,year
50825,suv,suv,volvo,xc40,front,manual,turbo,diesel,ice,no,Passenger Cars,2017.0,4425.0,1652.0,1863.0,110.0,6.0,1824.0,127.0,5.0,2018-07-01,Germany,2018
50826,suv,suv,volkswagen,t-roc,awd,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4318.0,1582.0,1819.0,110.0,7.0,1537.6261307579005,162.28481481481487,7.910491961741961,2018-07-01,China,2018
50827,suv,suv,cadillac,xt4,front,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4600.0,1627.0,1881.0,172.0,9.0,1698.4511881451886,193.55980676328502,9.521917984189722,2018-07-01,China,2018
50828,suv,suv,volkswagen,t-roc,front,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4318.0,1582.0,1819.0,96.0,7.0,1414.2069619961535,127.12446295052851,5.807285962682563,2018-07-01,China,2018
50829,wagon,car,mercedes-benz,c-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4702.0,1457.0,1810.0,95.0,9.0,1500.0,155.0,6.5,2018-07-01,Germany,2018
50830,suv,suv,honda,cr-v,awd,manual,turbo,gas,ice,no,Passenger Cars,2016.0,4600.0,1689.0,1855.0,127.0,6.0,1523.0,151.0,6.6,2018-07-01,Germany,2018
50831,suv,suv,kia,sportage,front,manual,turbo,gas,ice,no,Passenger Cars,2015.0,4485.0,1645.0,1855.0,130.0,6.0,1508.0,170.0,7.6,2018-07-01,Germany,2018
50832,pickup,pup,ford,ranger,awd,manual,turbo,diesel,ice,no,Passenger Cars,2011.0,5277.0,1800.0,1860.0,118.0,6.0,2045.0,171.0,6.5,2018-07-01,Germany,2018
50833,van,mpv,peugeot,traveller,front,automatic,turbo,diesel,ice,no,Passenger Cars,2015.0,4956.0,1881.0,1920.0,130.0,8.0,1950.0,160.0,5.7,2018-07-01,Germany,2018
50834,van,mpv,peugeot,traveller,front,automatic,turbo,diesel,ice,no,Passenger Cars,2015.0,4956.0,1881.0,1920.0,130.0,8.0,1950.0,159.0,5.7,2018-07-01,Germany,2018
50835,hatchback,car,peugeot,208,front,manual,turbo,diesel,ice,no,Passenger Cars,2012.0,3973.0,1460.0,1739.0,75.0,6.0,1155.0,97.0,3.7,2018-07-01,Germany,2018
50836,hatchback,car,toyota,corolla,front,automatic,non turbo,gas,ice,no,Passenger Cars,2018.0,4315.0,1450.0,1775.0,124.0,6.0,1388.0,156.0,6.5,2018-07-01,USA,2018
50837,suv,suv,peugeot,3008,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4447.0,1624.0,1841.0,133.0,8.0,1325.0,131.0,5.8,2018-07-01,Germany,2018
50838,sedan,car,bmw,5-series,awd,unknown,unknown,gas,ice,no,Passenger Cars,2016.0,4814.484234543709,1432.2234393939398,1848.900656488549,460.0,6.0,1696.0973717948718,198.37129629629632,8.279714285714286,2018-07-01,Germany,2018
50839,suv,suv,kia,sportage,front,manual,non turbo,gas,ice,no,Passenger Cars,2015.0,4485.0,1645.0,1855.0,97.0,6.0,1397.0,159.0,7.2,2018-07-01,Germany,2018
50840,hatchback,car,mini,mini,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,3982.0,1425.0,1727.0,70.0,6.0,1290.0,101.0,3.9,2018-07-01,Germany,2018
50841,suv,suv,kia,sportage,awd,manual,non turbo,gas,ice,no,Passenger Cars,2015.0,4485.0,1645.0,1855.0,130.0,6.0,1397.0,175.0,7.9,2018-07-01,Germany,2018
50842,suv,suv,kia,sportage,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2015.0,4485.0,1645.0,1855.0,130.0,7.0,1397.0,175.0,7.9,2018-07-01,Germany,2018
50843,suv,suv,kia,sportage,front,manual,turbo,diesel,ice,no,Passenger Cars,2015.0,4485.0,1645.0,1855.0,85.0,6.0,1425.0,126.0,4.7,2018-07-01,Germany,2018
50844,van,van,fiat,ducato,front,manual,turbo,cng,ice,no,Passenger Cars,2006.0,5413.0,2524.0,2050.0,100.0,6.0,2485.0,234.0,8.5,2018-07-01,Germany,2018
50845,suv,suv,honda,cr-v,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4600.0,1689.0,1855.0,127.0,6.0,1523.0,162.0,7.1,2018-07-01,Germany,2018
50846,hatchback,car,mazda,2,front,manual,non turbo,gas,ice,no,Passenger Cars,2014.0,4060.0,1495.0,1695.0,55.0,5.0,1072.0,111.0,4.9,2018-07-01,Germany,2018
50847,hatchback,car,renault,clio,front,manual,non turbo,gas,ice,no,Passenger Cars,2012.0,4063.0,1448.0,1732.0,56.0,5.0,1052.0,127.0,5.6,2018-07-01,Germany,2018
50848,wagon,car,mazda,6,front,manual,turbo,diesel,ice,no,Passenger Cars,2012.0,4805.0,1480.0,1840.0,135.0,6.0,1495.0,116.0,4.4,2018-07-01,Germany,2018
50849,sedan,car,geely-emgrand,binrui,front,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4680.0,1460.0,1785.0,100.0,6.0,1488.2749590964588,177.06428571428575,8.227777777777778,2018-07-01,China,2018
50850,suv,suv,mazda,cx-5,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2017.0,4550.0,1680.0,1840.0,143.0,6.0,1590.0,164.0,7.2,2018-07-01,Germany,2018
50851,suv,suv,peugeot,2008,front,manual,non turbo,gas,ice,no,Passenger Cars,2013.0,4159.0,1556.0,1739.0,61.0,5.0,1120.0,114.0,5.0,2018-07-01,Germany,2018
50852,van,van,renault,master,front,manual,turbo,diesel,ice,no,Passenger Cars,2010.0,5048.0,2287.0,2070.0,107.0,6.0,2115.0,183.0,7.0,2018-07-01,Germany,2018
50853,suv,suv,peugeot,2008,front,manual,non turbo,gas,ice,no,Passenger Cars,2013.0,4159.0,1556.0,1739.0,61.0,5.0,1120.0,114.0,5.0,2018-07-01,Germany,2018
50854,suv,suv,opel,crossland x,front,manual,non turbo,gas,ice,no,Passenger Cars,2017.0,4212.0,1605.0,1765.0,61.0,5.0,1163.0,114.0,5.1,2018-07-01,Germany,2018
50855,suv,suv,nissan,juke,front,automatic,non turbo,gas,ice,no,Passenger Cars,2010.0,4135.0,1570.0,1765.0,83.0,5.0,1205.0,154.0,6.8,2018-07-01,Germany,2018
50856,suv,suv,nissan,juke,front,manual,non turbo,gas,ice,no,Passenger Cars,2010.0,4135.0,1570.0,1765.0,83.0,5.0,1205.0,161.0,7.3,2018-07-01,Germany,2018
50857,suv,suv,haima,s5,front,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,4418.0,1630.0,1823.0,120.0,8.0,1661.11480337698,248.04666666666668,11.965666666666667,2018-07-01,China,2018
50858,suv,suv,mazda,cx-3,front,manual,non turbo,gas,ice,no,Passenger Cars,2014.0,4275.0,1535.0,1765.0,89.0,6.0,1259.0,141.0,6.2,2018-07-01,Germany,2018
50859,suv,suv,hyundai,tucson,front,unknown,unknown,diesel,ice,no,Passenger Cars,2015.0,4545.132095545346,1680.3109105412284,1829.3985887291974,100.0,6.0,1509.2745046365021,196.25944444444443,7.450714869281045,2018-07-01,Germany,2018
50860,suv,suv,hyundai,tucson,front,unknown,unknown,diesel,ice,no,Passenger Cars,2015.0,4545.132095545346,1679.8109105412286,1830.8735887291973,85.0,6.0,1495.0395373162396,199.99277777777772,8.062381535947713,2018-07-01,Germany,2018
50861,suv,suv,mazda,cx-5,front,unknown,unknown,gas,ice,no,Passenger Cars,2017.0,4496.209320564548,1675.8184691373515,1820.8034150424146,131.73999191169779,6.0,1450.6653483054458,238.58087301587298,9.759603758169934,2018-07-01,USA,2018
50862,suv,suv,toyota,izoa,front,automatic,non turbo,gas,ice,no,Passenger Cars,2018.0,4405.0,1565.0,1795.0,126.0,10.0,1355.081141496854,139.43897167160327,6.71111111111111,2018-07-01,China,2018
50863,wagon,car,mercedes-benz,c-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4702.0,1457.0,1810.0,115.0,9.0,1500.0,135.0,6.5,2018-07-01,Germany,2018
50864,suv,suv,cadillac,xt4,awd,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4600.0,1634.0,1881.0,172.0,9.0,1756.6866488214698,219.31972222222225,9.485705988917305,2018-07-01,China,2018
50865,van,van,mercedes-benz,sprinter,awd,manual,turbo,diesel,ice,no,Passenger Cars,2006.0,5926.0,2457.0,1993.0,120.0,6.0,2220.0,200.0,7.7,2018-07-01,Germany,2018
50866,suv,suv,jeep,wrangler,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2017.0,4882.0,1838.0,1894.0,195.0,8.0,1886.5941360477038,227.4823498139288,11.411111111111113,2018-07-01,China,2018
50867,suv,suv,chevrolet,suburban,rear,automatic,non turbo,gas,ice,no,Passenger Cars,2013.0,5700.0,1890.0,2045.0,313.0,10.0,2576.035146148537,300.090927345096,13.089361111111113,2018-07-01,USA,2018
50868,suv,suv,hyundai,santa fe,front,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4770.0,1679.0,1892.3126087947144,175.0,8.0,1778.0,256.0,10.7,2018-07-01,USA,2018
50869,suv,suv,zhonghua,v7,front,manual,turbo,gas,ice,no,Passenger Cars,2018.0,4702.0,1753.0,1932.0,150.0,6.0,1649.9187347973316,150.03738459473962,6.676787012213098,2018-07-01,China,2018
50870,suv,suv,hyundai,santa fe,awd,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4770.0,1679.0,1887.7604098997128,175.0,6.0,1843.0,268.0,11.2,2018-07-01,USA,2018
50871,convertible,car,mercedes-benz,c-class,rear,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4686.0,1409.0,1810.0,118.0,6.0,1760.0,118.0,4.5,2018-07-01,Germany,2018
50872,wagon,car,skoda,octavia,front,automatic,non turbo,gas,ice,no,Passenger Cars,2013.0,4687.0,1509.0,1814.0,81.0,6.0,1328.7268684442045,142.83882491001197,6.506684210526317,2018-07-01,China,2018
50873,wagon,car,mini,clubman,front,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4263.0,1479.0,1800.0,170.0,6.0,1413.2951314297861,132.53525407598934,6.181772229626628,2018-07-01,China,2018
50875,suv,suv,volvo,xc60,front,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4688.0,1658.0,1902.0,187.0,8.0,1828.5178106425228,164.0,9.8,2018-07-01,USA,2018
50876,suv,suv,jaguar,i-pace,awd,automatic,non turbo,electricity,electric,yes,Passenger Cars,2018.0,4682.0,1565.0,2011.0,294.0,0.0,2160.7056966505443,0.0,0.0,2018-07-01,China,2018
50877,hatchback,car,ford,ka+,front,manual,turbo,diesel,ice,no,Passenger Cars,2014.0,3941.0,1524.0,1704.0,70.0,5.0,1055.0,99.0,3.7,2018-07-01,Germany,2018
50878,suv,suv,nissan,terra,rear,manual,non turbo,gas,hybrid-full,no,Passenger Cars,2017.0,4882.0,1835.0,1850.0,135.0,6.0,1939.188412768862,190.18286867453529,8.700842774146697,2018-07-01,China,2018
50881,suv,suv,chevrolet,suburban,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2013.0,5700.0,1890.0,2045.0,313.0,10.0,2664.726626941708,299.7375940117625,13.40382249957282,2018-07-01,USA,2018
50882,sedan,car,mazda,6,front,manual,turbo,diesel,ice,no,Passenger Cars,2012.0,4870.0,1450.0,1840.0,135.0,6.0,1480.0,119.0,4.5,2018-07-01,Germany,2018
50883,mpv,suv,citroen,c3 picasso,front,unknown,unknown,gas,ice,no,Passenger Cars,2017.0,4354.481503084943,1615.1178571428575,1761.8274871836493,61.0,5.0,1353.3477774437358,243.7319969654528,10.402390873015873,2018-07-01,Germany,2018
50884,suv,suv,swm,g01,front,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4610.0,1725.0,1855.0,115.0,6.0,1659.273542605945,147.5892870153526,6.586747851756497,2018-07-01,China,2018
50885,hatchback,car,toyota,corolla,front,manual,non turbo,gas,ice,no,Passenger Cars,2018.0,4315.0,1450.0,1775.0,124.0,6.0,1388.0,182.0,7.6,2018-07-01,USA,2018
50886,van,mpv,peugeot,traveller,front,automatic,turbo,diesel,ice,no,Passenger Cars,2015.0,5308.0,1881.0,1920.0,130.0,8.0,1804.2210678742226,160.0,5.9,2018-07-01,Germany,2018
50887,convertible,car,mercedes-benz,e-class,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4826.0,1428.0,1860.0,210.0,9.0,1930.0,145.0,5.5,2018-07-01,Germany,2018
50888,sedan,car,mercedes-benz,c-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4686.0,1442.0,1810.0,95.0,9.0,1460.0,141.0,6.2,2018-07-01,Germany,2018
50889,wagon,car,mercedes-benz,c-class,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4702.0,1457.0,1810.0,245.0,7.0,1730.0,179.0,7.9,2018-07-01,Germany,2018
50890,suv,suv,audi,q8,awd,automatic,turbo,diesel,mild-hybrid,no,Passenger Cars,2018.0,4986.0,1705.0,1995.0,210.0,8.0,2220.0,172.0,6.6,2018-07-01,Germany,2018
50891,coupe,sport,porsche,911,rear,automatic,non turbo,gas,ice,no,Passenger Cars,2011.0,4557.0,1297.0,1880.0,383.0,7.0,1430.0,288.0,12.0,2018-07-01,USA,2018
50892,sedan,car,mercedes-benz,c-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4686.0,1442.0,1810.0,115.0,9.0,1460.0,141.0,6.2,2018-07-01,Germany,2018
50893,van,van,citroen,berlingo,front,automatic,turbo,diesel,ice,no,Passenger Cars,2018.0,4403.0,1844.0,1848.0,96.0,8.0,1487.2153339687577,114.0,4.3,2018-07-01,Germany,2018
50894,hatchback,car,bmw,6-series gt,rear,unknown,unknown,diesel,ice,no,Passenger Cars,2017.0,4918.1931541513795,1543.6377376349703,1878.2891666666665,140.0,7.0,1886.350132149328,224.52916666666667,10.480164941338854,2018-07-01,Germany,2018
50895,van,van,citroen,berlingo,front,manual,turbo,diesel,ice,no,Passenger Cars,2018.0,4403.0,1844.0,1848.0,96.0,6.0,1459.3036690726624,117.0,4.3,2018-07-01,Germany,2018
50896,van,van,citroen,berlingo,front,manual,turbo,diesel,ice,no,Passenger Cars,2018.0,4403.0,1844.0,1848.0,75.0,5.0,1457.0970552423266,106.0,4.0,2018-07-01,Germany,2018
50897,coupe,sport,aston martin,vantage,rear,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4465.0,1273.0,1942.0,375.0,8.0,1617.3902183604919,245.0,10.2,2018-07-01,USA,2018
50898,suv,suv,hyundai,santa fe,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2018.0,4770.0,1679.0,1883.072641331596,138.0,8.0,1694.0,244.0,10.2,2018-07-01,USA,2018
50899,suv,suv,karry,k60,front,automatic,non turbo,electricity,electric,yes,Passenger Cars,2016.0,4618.0,1780.0,1790.0,80.0,0.0,1803.9411935279113,0.0,0.0,2018-07-01,China,2018
50900,convertible,sport,ferrari,portofino,rear,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4586.0,1318.0,1938.0,441.0,7.0,1664.0,245.0,10.7,2018-07-01,USA,2018
50902,suv,suv,audi,q5,awd,automatic,turbo,gas,ice,no,Passenger Cars,2009.0,4765.0,1659.0,1893.0,185.0,7.0,1851.1682515809991,145.3812691549281,6.915915714594608,2018-07-01,China,2018
50903,suv,suv,hyundai,santa fe,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2018.0,4770.0,1679.0,1871.5882464928545,138.0,6.0,1694.0,225.0,9.4,2018-07-01,USA,2018
50904,suv,suv,jeep,grand cherokee,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2010.0,4828.0,1792.0,1943.0,210.0,8.0,2239.7092662793093,241.90478818083056,10.465130685478345,2018-07-01,China,2018
50907,suv,suv,jeep,wrangler,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2017.0,4882.0,1841.0,1894.0,195.0,8.0,1886.5941360477038,227.4823498139288,11.411111111111113,2018-07-01,China,2018
50908,hatchback,car,porsche,panamera,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,5053.0,1417.0,1937.0,338.0,8.0,2070.0,186.6452888908477,8.210734782047957,2018-07-01,USA,2018
50909,wagon,car,volvo,v90,awd,unknown,unknown,gas,hybrid-full,yes,Passenger Cars,2015.0,4883.464008283986,1575.6225597319344,1866.7203283713918,223.0,7.0,1899.2188668643107,257.911901986902,12.913836601307187,2018-07-01,Germany,2018
50910,suv,suv,alfa romeo,stelvio,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4687.0,1681.0,1903.0,375.0,8.0,1864.1077627734064,197.95083333333332,8.690981481481483,2018-07-01,China,2018
50911,sedan,car,mercedes-benz,c-class,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4686.0,1442.0,1810.0,110.0,9.0,1585.0,117.0,4.4,2018-07-01,Germany,2018
50912,suv,suv,jeep,wrangler,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2017.0,4334.0,1839.0,1894.0,195.0,8.0,1741.7461724121465,235.5750445632799,11.15,2018-07-01,China,2018
50913,suv,suv,jeep,wrangler,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2017.0,4334.0,1841.0,1894.0,195.0,8.0,1741.7461724121465,235.5750445632799,11.15,2018-07-01,China,2018
50914,wagon,car,volvo,v60,front,automatic,turbo,diesel,ice,no,Passenger Cars,2018.0,4761.0,1427.0,1850.0,110.0,8.0,1675.0,124.0,4.7,2018-07-01,Germany,2018
50915,suv,suv,hyundai,kona,front,automatic,non turbo,electricity,electric,yes,Passenger Cars,2017.0,4180.0,1575.0,1800.0,100.0,0.0,1695.2521244070765,0.0,0.0,2018-07-01,Germany,2018
50916,wagon,car,volvo,v60,front,manual,turbo,diesel,ice,no,Passenger Cars,2018.0,4761.0,1427.0,1850.0,110.0,6.0,1675.0,114.0,4.4,2018-07-01,Germany,2018
50917,sedan,car,mercedes-benz,c-class,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4686.0,1442.0,1810.0,245.0,9.0,1675.0,177.0,7.8,2018-07-01,Germany,2018
50918,wagon,car,kia,ceeâ´d,front,manual,turbo,diesel,ice,no,Passenger Cars,2018.0,4600.0,1465.0,1800.0,100.0,6.0,1425.0,104.0,3.9,2018-08-01,Germany,2018
50919,hatchback,car,volkswagen,arteon,front,automatic,turbo,diesel,ice,no,Passenger Cars,2017.0,4862.0,1450.0,1871.0,140.0,7.0,1725.0,141.0,5.4,2018-08-01,Germany,2018
50920,hatchback,car,volkswagen,arteon,front,automatic,turbo,diesel,ice,no,Passenger Cars,2017.0,4862.0,1450.0,1871.0,110.0,7.0,1614.0,141.0,5.4,2018-08-01,Germany,2018
50921,wagon,car,mercedes-benz,c-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4771.0,1441.0,1839.0,350.0,9.0,1815.0,228.0,10.0,2018-08-01,Germany,2018
50922,suv,suv,volkswagen,tiguan,unknown,unknown,unknown,gas,ice,no,Passenger Cars,2015.0,4542.825242090129,1693.598782950967,1828.592372773537,130.0,6.0,1641.8002701312691,249.28452991452983,10.570367647058822,2018-08-01,Germany,2018
50923,suv,suv,peugeot,2008,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4159.0,1556.0,1739.0,88.0,6.0,1280.0,105.0,4.0,2018-08-01,Germany,2018
50924,suv,suv,mazda,cx-3,front,manual,turbo,diesel,ice,no,Passenger Cars,2014.0,4275.0,1535.0,1765.0,85.0,6.0,1275.0,105.0,4.0,2018-08-01,Germany,2018
50925,hatchback,car,volkswagen,up!,front,manual,non turbo,gas,ice,no,Passenger Cars,2011.0,3628.0,1516.0,1649.0,66.0,5.0,1004.0,101.0,4.4,2018-08-01,Germany,2018
50926,van,van,citroen,berlingo,front,automatic,non turbo,electricity,electric,yes,Passenger Cars,2008.0,4380.0,1801.0,1810.0,49.0,0.0,1664.0,0.0,0.0,2018-08-01,Germany,2018
50927,sedan,car,volvo,s90,awd,unknown,unknown,gas,hybrid-full,yes,Passenger Cars,2015.0,4872.307321293291,1578.5067220285018,1857.498988095237,223.0,7.0,1889.3776569412948,250.0324074074074,13.036555555555555,2018-08-01,Germany,2018
50928,suv,suv,dongfeng,forthing t5,front,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4550.0,1725.0,1825.0,110.0,7.0,1805.1226334776334,192.02006944444443,9.119603174603176,2018-08-01,China,2018
50929,hatchback,car,audi,a1,front,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4029.0,1409.0,1740.0,85.0,7.0,1200.0,108.0,4.8,2018-08-01,Germany,2018
50930,hatchback,car,audi,a1,front,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4029.0,1409.0,1740.0,85.0,7.0,1200.0,108.0,4.8,2018-08-01,Germany,2018
50931,suv,suv,land rover,range rover,awd,unknown,unknown,diesel,ice,no,Passenger Cars,2012.0,4937.553512725783,1743.1160205774618,1916.7883069304446,202.0,7.0,2135.5834969474968,242.1638888888889,11.3768253968254,2018-08-01,Germany,2018
50932,suv,suv,jaguar,e-pace,awd,unknown,unknown,gas,ice,no,Passenger Cars,2017.0,4588.09998428372,1707.6550458111153,1863.0207878787885,147.0,8.0,1814.6520814718006,288.9281349206349,13.689814814814815,2018-08-01,Germany,2018
50933,suv,suv,mazda,cx-3,front,automatic,turbo,diesel,ice,no,Passenger Cars,2014.0,4275.0,1535.0,1765.0,85.0,6.0,1275.0,105.0,4.0,2018-08-01,Germany,2018
50935,suv,suv,fiat,500x,front,manual,turbo,gas,ice,no,Passenger Cars,2014.0,4265.0,1595.0,1796.0,88.0,6.0,1400.0,133.0,5.8,2018-08-01,Germany,2018
50936,suv,suv,volkswagen,t-roc,front,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4234.0,1573.0,1819.0,110.0,7.0,1330.0,153.0,6.7,2018-08-01,Germany,2018
50937,suv,suv,volkswagen,t-roc,front,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4234.0,1573.0,1819.0,110.0,7.0,1330.0,157.0,7.0,2018-08-01,Germany,2018
50938,wagon,car,kia,ceeâ´d,front,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4600.0,1465.0,1800.0,103.0,7.0,1382.0,125.0,5.5,2018-08-01,Germany,2018
50939,suv,suv,volkswagen,t-roc,front,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4234.0,1573.0,1819.0,110.0,7.0,1330.0,158.0,7.0,2018-08-01,Germany,2018
50940,suv,suv,mitsubishi,eclipse cross,awd,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4405.0,1685.0,1805.0,120.0,8.0,1635.0,175.0,7.7,2018-08-01,Germany,2018
50941,suv,suv,peugeot,3008,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4447.0,1624.0,1841.0,96.0,8.0,1345.0,120.0,5.2,2018-08-01,Germany,2018
50942,wagon,car,kia,ceeâ´d,front,manual,turbo,gas,ice,no,Passenger Cars,2018.0,4600.0,1465.0,1800.0,103.0,6.0,1352.0,130.0,5.7,2018-08-01,Germany,2018
50943,wagon,car,kia,ceeâ´d,front,manual,turbo,gas,ice,no,Passenger Cars,2018.0,4600.0,1465.0,1800.0,103.0,6.0,1352.0,128.0,5.6,2018-08-01,Germany,2018
50944,suv,suv,peugeot,3008,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4447.0,1624.0,1841.0,96.0,8.0,1345.0,120.0,5.3,2018-08-01,Germany,2018
50945,suv,suv,swm,g01,front,manual,turbo,gas,ice,no,Passenger Cars,2018.0,4610.0,1725.0,1855.0,115.0,6.0,1601.0051369091088,141.61941358024694,6.3051794219061605,2018-08-01,China,2018
50946,suv,suv,kia,sorento,front,automatic,non turbo,gas,ice,no,Passenger Cars,2014.0,4800.0,1720.0,1890.0,138.0,6.0,1714.4727635854485,201.23928571428573,8.782525293586268,2018-08-01,China,2018
50947,suv,suv,mazda,cx-3,awd,unknown,unknown,diesel,ice,no,Passenger Cars,2014.0,4530.48989187029,1694.1933610699184,1801.3157651515155,85.0,6.0,1551.1835149850147,243.7095238095238,11.044245370370367,2018-08-01,Germany,2018
50948,suv,suv,jeep,renegade,front,unknown,unknown,gas,ice,no,Passenger Cars,2014.0,4415.495650732601,1689.2432135863244,1808.558812725813,88.0,5.0,1430.9084051120453,223.9411682108741,9.629606429110105,2018-08-01,Germany,2018
50949,suv,suv,jac,refine s7,front,manual,turbo,gas,ice,no,Passenger Cars,2017.0,4790.0,1760.0,1900.0,128.0,6.0,1785.4524443581772,255.73333333333332,12.303888888888887,2018-08-01,China,2018
50950,suv,suv,great wall,haval h7,rear,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4725.0,1718.0,1925.0,170.0,6.0,1925.55169631232,184.31833333333333,8.681111111111113,2018-08-01,China,2018
50951,suv,suv,mitsubishi,eclipse cross,front,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4405.0,1685.0,1805.0,120.0,7.0,1575.0,165.0,7.2,2018-08-01,Germany,2018
50952,suv,suv,kia-yueda,kx1,front,automatic,non turbo,gas,ice,no,Passenger Cars,2018.0,4100.0,1533.0,1735.0,74.0,6.0,1133.4411729564627,110.31686180682148,5.571977934102933,2018-08-01,China,2018
50953,convertible,car,bmw,3-series,rear,unknown,unknown,gas,ice,no,Passenger Cars,1998.0,4483.8526041025425,1402.1814264069262,1773.3306025967356,125.0,6.0,1521.6777196382427,187.4988095238095,8.671481481481482,2018-08-01,Germany,2018
50954,convertible,car,mercedes-benz,c-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4750.0,1404.0,1877.0,375.0,9.0,1940.0,236.0,10.4,2018-08-01,Germany,2018
50955,coupe,sport,ferrari,488/458,rear,unknown,unknown,gas,ice,no,Passenger Cars,2015.0,4690.704549058584,1476.5296666666668,1935.3878571428575,530.0,6.0,1760.4880430680425,357.11166666666674,15.353846153846153,2018-08-01,Germany,2018
50956,hatchback,car,audi,a1,front,manual,turbo,gas,ice,no,Passenger Cars,2018.0,4029.0,1409.0,1740.0,85.0,6.0,1180.0,108.0,4.8,2018-08-01,Germany,2018
50957,hatchback,car,volkswagen,arteon,front,automatic,turbo,diesel,ice,no,Passenger Cars,2017.0,4862.0,1450.0,1871.0,110.0,7.0,1614.0,140.0,5.3,2018-08-01,Germany,2018
50958,van,van,mercedes-benz,sprinter,rear,manual,turbo,diesel,ice,no,Passenger Cars,2018.0,6967.0,2633.0,1993.0,105.0,6.0,2435.0,186.0,7.1,2018-08-01,Germany,2018
